#chrom	start	end	freq
chr1	108913131	109014438	0.1928
chr1	109025798	109026297	0.0308
chr1	109366909	109372041	0.0525
chr1	109492899	109499878	0.0274
chr1	109496490	109504912	0.0264
chr1	109496697	109500757	0.058
chr1	109496854	109498145	0.0213
chr1	109571045	109575392	0.0272
chr1	109573015	109575559	0.2126
chr1	109573261	109574685	0.1188
chr1	109597671	109598251	0.0674
chr1	109602596	109603349	0.0672
chr1	110186376	110192614	0.6266
chr1	110186846	110192614	0.0571
chr1	110187221	110188706	0.1123
chr1	110186563	110189857	0.0078
chr1	110187042	110189051	0.2003
chr1	110218996	110244042	0.1177
chr1	110207309	110250590	0.061
chr1	110221715	110256220	0.0172
chr1	110224372	110250578	0.212
chr1	110218996	110240178	0.0266
chr1	110218996	110268828	0.0054
chr1	110227384	110244998	0.154
chr1	110230075	110246118	0.0091
chr1	110242206	110257711	0.0111
chr1	110249364	110259004	0.0097
chr1	111013731	111014940	0.0234
chr1	111112018	111112665	0.3299
chr1	111195153	111195397	0.0078
chr1	111316222	111316766	0.2857
chr1	111359565	111360445	0.0059
chr1	111374093	111395110	0.1079
chr1	111378978	111388226	0.018
chr1	111383249	111384520	0.1593
chr1	111472607	111477755	0.0068
chr1	111827762	111836104	0.0074
chr1	111838251	111838331	0.0206
chr1	111927443	111936382	0.0121
chr1	111957191	111957907	0.2165
chr1	112074689	112074805	0.1074
chr1	112674438	112709285	0.0229
chr1	112691645	112709061	0.1036
chr1	112690199	112709285	0.0234
chr1	112693697	112697390	0.1229
chr1	112695674	112697390	0.1529
chr1	112834883	112838080	0.7489
chr1	113036671	113037956	0.0371
chr1	113219964	113225122	0.0068
chr1	113248808	113249429	0.1134
chr1	113402157	113406605	0.0074
chr1	113528459	113533118	0.0632
chr1	113609678	113614851	0.0208
chr1	113611322	113613865	0.5451
chr1	113715543	113715977	0.0521
chr1	113799563	113800199	0.7055
chr1	114039759	114046118	0.2229
chr1	114767884	114767990	0.0206
chr1	115043451	115043879	0.0174
chr1	115444894	115445614	0.0417
chr1	115796675	115797449	0.0206
chr1	115796825	115797218	0.037
chr1	116110931	116111422	0.0619
chr1	116229170	116233410	0.2789
chr1	116229569	116231944	0.0065
chr1	116484933	116493154	0.006
chr1	117002162	117002294	0.0401
chr1	117078164	117078509	0.4358
chr1	117131790	117170262	0.22
chr1	117117031	117210314	0.3521
chr1	117157130	117205177	0.3134
chr1	117297804	117301492	0.0065
chr1	117593348	117594999	0.0053
chr1	117880282	117882023	0.0875
chr1	117880480	117882023	0.2394
chr1	118091008	118091323	0.015
chr1	118989797	118990365	0.0378
chr1	119482198	119483660	0.0175
chr1	119558759	119559097	0.1959
chr1	120012316	120014180	1
chr1	120012818	120013656	0.1383
chr1	120107602	120153917	0.0077
chr1	120141568	120152539	0.0175
chr1	120151896	120154470	0.0141
chr1	120370078	120410007	0.275
chr1	120526947	120697078	0.0651
chr1	120531220	120630920	0.1818
chr1	120617494	120696675	1
chr1	120675909	120676697	0.0246
chr1	120747157	120777789	1
chr1	120754645	120936665	0.7
chr1	120906911	120936695	0.275
chr1	121086730	121150401	0.7284
chr1	121104062	121137900	0.122
chr1	121152812	121482967	0.1619
chr1	142535466	142544951	0.1397
chr1	142535462	142540404	0.0652
chr1	142535466	142537788	0.0309
chr1	142538373	142540929	0.1031
chr1	142539898	142542132	0.0309
chr1	142612557	142683182	0.0073
chr1	142612557	142729493	0.0073
chr1	142653650	142653855	0.0206
chr1	142663372	142697476	1
chr1	142727290	142728233	0.0816
chr1	142792572	142866896	0.24
chr1	142803578	142833077	0.0206
chr1	142838607	143543762	0.007
chr1	143117905	143136183	0.0267
chr1	143117762	143238366	1
chr1	143168733	143176353	0.0206
chr1	143184939	143282836	0.0219
chr1	143278354	143286586	0.24
chr1	143344215	143500200	1
chr1	143403125	143432455	0.0488
chr1	143524501	143544525	1
chr1	143542100	143543661	0.3711
chr1	143645390	143770622	0.26
chr1	143663045	143726092	0.0712
chr1	143700850	143771000	0.2941
chr1	143972846	144024333	0.0645
chr1	143924701	144094733	0.9968
chr1	144084601	144095745	0.0488
chr1	144145808	144157854	0.22
chr1	144145808	144224481	0.28
chr1	144162001	144165300	1
chr1	144274482	144291340	0.24
chr1	144274528	144401707	0.0305
chr1	144307124	144361447	0.0136
chr1	144334340	144352893	0.0144
chr1	144373652	144401744	0.24
chr1	144451781	144474630	0.3
chr1	144493025	144533425	0.1818
chr1	144502031	144527091	0.1558
chr1	144610261	144622190	0.32
chr1	144672443	144710724	0.451
chr1	144810749	144827352	0.28
chr1	144810749	144921857	0.0121
chr1	144893914	144895304	1
chr1	144896129	144901183	1
chr1	144896300	144907005	0.0064
chr1	144896431	144916736	0.0125
chr1	144904692	144956502	0.7431
chr1	144949058	144949392	0.0312
chr1	144914802	145084564	0.0289
chr1	144954417	144955426	0.3675
chr1	145025944	145027580	1
chr1	145026729	145027071	0.0052
chr1	145092419	145097809	0.0075
chr1	145096908	145136223	1
chr1	145120320	145205298	1
chr1	145142706	145143425	0.0864
chr1	145189119	145293213	0.3333
chr1	145188847	145382690	0.0403
chr1	145205298	145210674	0.275
chr1	145272509	145385675	0.2099
chr1	145294748	145301186	0.0493
chr1	145360023	145366612	0.08
chr1	146034183	146039673	0.1558
chr1	146030298	146060857	0.3137
chr1	146459385	146507583	0.22
chr1	146459410	146465619	0.0882
chr1	147390028	147390639	1
chr1	147574558	147602694	0.28
chr1	147576711	147580856	0.24
chr1	147706401	147731200	1
chr1	147831845	147913800	0.4839
chr1	147882376	148025993	0.2388
chr1	147914610	147994336	0.22
chr1	147929115	148020200	0.0072
chr1	147964798	148026038	0.1558
chr1	147964798	147994996	0.0896
chr1	147985281	147990705	0.425
chr1	148176093	148361358	0.3
chr1	148176093	148254448	0.0845
chr1	148330420	148349928	0.22
chr1	148511401	148574703	0.0064
chr1	148575057	148595577	0.22
chr1	148594546	148660739	0.0597
chr1	148601994	148635339	0.1642
chr1	148606236	148619910	0.0448
chr1	148513790	149312800	0.008
chr1	148737956	148757778	0.24
chr1	148734148	148823698	0.1818
chr1	148752048	148791856	0.1194
chr1	148766252	148783369	0.0896
chr1	148530424	149801433	0.0066
chr1	148823550	148829600	1
chr1	148832244	148954300	1
chr1	148849117	148850327	0.0309
chr1	148921596	148941984	0.275
chr1	148893345	149281929	0.1344
chr1	148893345	149459615	0.0144
chr1	149005554	149036627	0.9877
chr1	148893345	149436842	0.033
chr1	149020001	149035800	1
chr1	148947698	149306056	0.0341
chr1	149029447	149306056	0.025
chr1	148947710	149739073	0.0059
chr1	149029447	149201987	0.0362
chr1	149151838	149229805	0.1196
chr1	149203783	149218152	0.1796
chr1	149225406	149232200	0.2044
chr1	149231192	149241216	0.9864
chr1	149240213	149249883	0.2411
chr1	149240101	149249883	0.1371
chr1	149242651	149260033	0.0075
chr1	149229086	149284877	0.1813
chr1	149289438	149358445	0.9869
chr1	149328905	149333000	0.0923
chr1	149337321	149337851	0.08
chr1	149509700	149546622	0.2239
chr1	149509646	149605828	0.0181
chr1	149514223	149592330	0.9876
chr1	149509700	149815116	0.3571
chr1	149891545	149892097	0.0678
chr1	150037323	150038291	0.0619
chr1	150037828	150037914	0.0068
chr1	150383708	150384216	0.0357
chr1	150691427	150691805	0.4
chr1	150715833	150716634	0.0206
chr1	150859129	150862881	0.0096
chr1	151329887	151413627	0.0054
chr1	151423578	151426063	0.0221
chr1	151752548	151753016	0.0206
chr1	152053038	152054272	0.0051
chr1	152080413	152081431	0.0408
chr1	152084142	152085207	0.0104
chr1	152128859	152129350	0.0928
chr1	152185328	152194083	0.0299
chr1	152184558	152196724	0.3789
chr1	152274651	152297679	0.0088
chr1	152274215	152287539	0.122
chr1	152280540	152284629	0.037
chr1	152327395	152327727	0.0777
chr1	152526643	152592281	0.0278
chr1	152540075	152592515	0.1419
chr1	152551249	152575449	0.0735
chr1	152552461	152597371	0.3702
chr1	152572169	152586969	0.0263
chr1	152647912	152663651	0.0157
chr1	152649112	152656542	0.0105
chr1	152749733	152773905	0.0105
chr1	152749733	152787707	0.0157
chr1	152757690	152778861	0.0302
chr1	152756730	152770547	0.0826
chr1	152756774	152773905	0.0505
chr1	153068826	153088338	0.0064
chr1	153133688	153134024	0.5188
chr1	153215570	153217705	0.0052
chr1	153215941	153216573	0.0825
chr1	153671644	153695309	0.0198
chr1	153960711	153961972	0.0148
chr1	154080479	154086918	0.0324
chr1	154157587	154161389	0.0402
chr1	154352413	154352509	0.0206
chr1	154728363	154728838	0.007
chr1	154969341	154969598	0.0113
chr1	154993325	154994400	0.0098
chr1	154999744	154999876	0.0747
chr1	155175657	155211975	0.0191
chr1	155189160	155211654	0.0191
chr1	155656957	155664482	0.1393
chr1	155661227	155663357	0.1167
chr1	155844167	155845093	0.0269
chr1	156525894	156529356	0.1185
chr1	157018855	157019284	0.006
chr1	157172874	157176433	0.0249
chr1	157173754	157175508	0.1884
chr1	157540603	157540982	0.4534
chr1	158050709	158051038	0.2007
chr1	158487860	158489371	0.0206
chr1	158488282	158488712	0.5715
chr1	158516762	158523671	0.0277
chr1	158629362	158629715	0.3367
chr1	158712019	158712377	0.5773
chr1	158725345	158728125	0.0111
chr1	158726461	158728147	0.6197
chr1	158726889	158728027	0.1576
chr1	158851292	158852107	0.2887
chr1	158867091	158870893	0.6153
chr1	158867528	158870050	0.0636
chr1	158960753	158967300	0.1047
chr1	158961202	158966840	0.6098
chr1	159012352	159019577	0.0552
chr1	159012852	159019831	0.0171
chr1	159013166	159016984	0.0159
chr1	159014810	159019816	0.0293
chr1	159066085	159068301	0.0058
chr1	159118351	159125577	0.0366
chr1	159648041	159649825	0.6813
chr1	159648678	159649629	0.0256
chr1	159648671	159649665	0.3653
chr1	160204977	160205624	0.0168
chr1	160694182	160694623	0.0203
chr1	160934832	160935495	0.0254
chr1	160934978	160935351	0.34
chr1	160954822	160955340	0.1552
chr1	160979498	160979993	0.0051
chr1	160997312	160999066	0.0101
chr1	161344705	161346950	0.0052
chr1	161409063	161451716	0.1471
chr1	161408548	161452256	0.2394
chr1	161434301	161441101	0.0645
chr1	161483578	161524805	0.0257
chr1	161476489	161670329	0.0505
chr1	161488444	161542264	0.007
chr1	161477348	161652290	0.0066
chr1	161482523	161593482	0.0309
chr1	161518213	161640977	0.0192
chr1	161557729	161639943	0.0078
chr1	161570323	161598180	0.0884
chr1	161590275	161598101	0.0117
chr1	162052666	162053018	0.4228
chr1	162230611	162231463	0.1986
chr1	162327289	162327848	0.0093
chr1	163343711	163344216	0.0206
chr1	163343847	163343981	0.0306
chr1	164175939	164176534	0.0309
chr1	164176121	164176334	0.0269
chr1	164850317	164850942	0.1443
chr1	165322545	165326692	0.0303
chr1	165421277	165424974	0.0111
chr1	165552181	165552379	1
chr1	165603289	165604448	0.0091
chr1	165731169	165731525	0.4836
chr1	166179413	166196987	0.0507
chr1	166372634	166384158	0.0141
chr1	166396577	166397093	0.0191
chr1	166551373	166553114	0.048
chr1	167764925	167767623	0.018
chr1	168024534	168025763	0.4818
chr1	168089034	168091479	0.0084
chr1	168287990	168290171	0.0098
chr1	168426298	168429687	0.0952
chr1	168546338	168548116	0.0152
chr1	168572145	168574697	0.0099
chr1	169004137	169005382	0.0835
chr1	169004137	169005382	0.6429
chr1	169024514	169025045	0.299
chr1	169159946	169160490	0.0415
chr1	169216099	169242132	0.0382
chr1	169214801	169255389	0.2939
chr1	169225645	169243192	0.1854
chr1	169227752	169242132	0.0279
chr1	169231542	169242401	0.0782
chr1	169471684	169472222	0.1856
chr1	169849486	169849779	0.1009
chr1	171179918	171180018	0.0816
chr1	171408833	171412077	0.0051
chr1	172759292	172762008	0.0097
chr1	173944540	173945282	0.0081
chr1	173944724	173945127	0.5898
chr1	174794978	174808605	0.0135
chr1	174793691	174802451	0.089
chr1	174797302	174802731	0.0628
chr1	175022386	175026204	0.039
chr1	175070175	175077892	0.318
chr1	175071066	175077094	0.0191
chr1	175091305	175091914	0.0412
chr1	175396015	175396134	1
chr1	175411521	175412157	0.0246
chr1	176101256	176103178	0.3402
chr1	176269699	176270423	0.2165
chr1	176477006	176479441	1
chr1	176478043	176478981	0.1055
chr1	177932034	177932662	0.0217
chr1	178495202	178495980	0.1032
chr1	179319868	179339107	0.0051
chr1	179329501	179335094	0.1126
chr1	179455501	179459554	0.0747
chr1	179455634	179457914	0.0169
chr1	179606157	179608694	1
chr1	179607129	179608461	0.3165
chr1	179607299	179607936	0.1873
chr1	179607357	179608025	0.3902
chr1	179806298	179807829	0.0225
chr1	180183495	180184243	0.1019
chr1	180183757	180184165	0.06
chr1	180228401	180230458	0.0288
chr1	180272299	180273938	0.0523
chr1	180292978	180293337	0.0751
chr1	180747033	180755550	0.0124
chr1	181038091	181038944	0.0065
chr1	182289257	182289683	0.1256
chr1	182674654	182674874	0.0351
chr1	182776637	182782267	0.0074
chr1	182951617	182952543	0.0206
chr1	182951961	182952402	0.1698
chr1	183118509	183118771	0.0469
chr1	183308627	183309115	0.0082
chr1	183581363	183589167	0.0075
chr1	184402320	184403495	0.0051
chr1	184814135	184821481	0.0668
chr1	184937013	184937375	0.2887
chr1	184961168	184971021	0.0054
chr1	185009763	185011806	0.1174
chr1	185009886	185011341	0.0221
chr1	185372900	185373614	0.0069
chr1	185373058	185373441	0.3673
chr1	185416333	185418633	0.0051
chr1	185437361	185437594	0.0058
chr1	185766795	185767133	0.1477
chr1	185783040	185786062	0.077
chr1	186765009	186765504	0.08
chr1	186839614	186840150	0.0313
chr1	187115656	187116080	0.0206
chr1	187295331	187303749	0.0202
chr1	187298370	187300691	0.0057
chr1	187399793	187405049	0.0058
chr1	187463570	187467404	0.6018
chr1	187464835	187466483	0.0203
chr1	187464835	187466483	0.0156
chr1	187591003	187597401	0.0219
chr1	187713440	187728235	0.1745
chr1	187715748	187722337	0.1744
chr1	188538993	188540899	0.0052
chr1	188539442	188540238	1
chr1	188958826	188966468	0.0082
chr1	188994925	188995318	0.3367
chr1	189022599	189032000	0.0076
chr1	189032697	189033546	0.1546
chr1	189087000	189093638	0.0057
chr1	189200825	189201864	0.0207
chr1	189243534	189247596	0.054
chr1	189317504	189383155	0.0105
chr1	189401976	189446548	0.0055
chr1	189415830	189436930	0.0142
chr1	189530165	189530762	0.0543
chr1	189661444	189661905	0.1031
chr1	189771446	189777761	0.0132
chr1	189853331	189854118	0.0425
chr1	190052657	190053883	0.0643
chr1	190309695	190311762	0.0074
chr1	190597818	190598310	0.2062
chr1	190597947	190598036	0.0206
chr1	190837267	190837548	0.0185
chr1	190910546	190910793	0.1209
chr1	191197533	191201029	0.0183
chr1	191545989	191546051	0.08
chr1	191657001	191661150	0.0075
chr1	191716715	191726783	0.1058
chr1	191786620	191787279	0.0694
chr1	191835729	191867711	0.0066
chr1	191915437	191920112	0.0591
chr1	191916122	191918628	0.2071
chr1	191917000	191918491	0.0201
chr1	192090864	192092068	0.0394
chr1	192539160	192540188	0.0055
chr1	192609602	192610057	0.0309
chr1	192860399	192861926	0.1224
chr1	193235179	193235837	1
chr1	193235383	193235686	0.0243
chr1	193465818	193466753	0.0121
chr1	193999028	194000246	0.0622
chr1	194059972	194060268	0.2621
chr1	194349553	194352221	0.0645
chr1	194350411	194351644	0.0349
chr1	194450274	194454891	0.7589
chr1	194450274	194454737	0.0078
chr1	194451285	194453465	0.1032
chr1	194451285	194453253	0.5574
chr1	194517449	194517988	0.0069
chr1	194517588	194517884	0.696
chr1	194759375	194760699	0.0074
chr1	194936107	194947468	0.0125
chr1	195013809	195019758	0.0102
chr1	195040084	195040566	0.0071
chr1	195043196	195043557	0.2075
chr1	195052602	195072917	0.01
chr1	195407534	195420834	0.0191
chr1	195409705	195415745	0.0124
chr1	196547004	196547668	0.3299
chr1	196602664	196604037	0.065
chr1	196679455	196835498	0.0523
chr1	196708471	196847469	0.1245
chr1	196710919	196742688	0.0067
chr1	196709223	196802072	0.0151
chr1	196734744	196749849	0.0784
chr1	196735895	196771280	0.0786
chr1	196738611	196759288	0.0146
chr1	196747898	196816718	0.0062
chr1	196762011	196790396	0.0073
chr1	196716413	196939719	0.0174
chr1	196772336	196774588	0.3042
chr1	196772445	196804260	0.011
chr1	196796023	196939707	0.0166
chr1	196801643	196885685	0.0073
chr1	196852281	196858335	0.0324
chr1	196856338	196925368	0.2388
chr1	196880135	196927898	0.194
chr1	196886960	196918984	0.2769
chr1	197268844	197269752	0.0101
chr1	197499844	197504117	0.1186
chr1	197720697	197723055	0.0066
chr1	197893995	197894318	0.7684
chr1	198003458	198007036	0.0099
chr1	198300755	198311580	0.0974
chr1	198305134	198311960	0.0591
chr1	198461327	198462260	0.1134
chr1	198461631	198462036	0.0412
chr1	198461716	198461913	0.0081
chr1	198773357	198775513	0.2937
chr1	198773657	198775371	0.5952
chr1	198886116	198886917	0.0168
chr1	199108406	199114373	0.1885
chr1	199110232	199113840	0.0361
chr1	199111547	199114226	0.0556
chr1	199438052	199440969	0.1118
chr1	199447554	199447777	0.0206
chr1	199563732	199567002	0.0141
chr1	199562787	199566762	0.0117
chr1	199564213	199566651	0.0162
chr1	200189785	200190709	0.0054
chr1	200258923	200259177	0.0339
chr1	200785887	200786093	0.1134
chr1	201178470	201180139	0.0175
chr1	201224281	201227876	0.0488
chr1	201226462	201226925	0.0206
chr1	201659206	201659665	0.1008
chr1	202001443	202001945	0.1546
chr1	202295105	202297677	0.0101
chr1	202336048	202402152	0.3425
chr1	202347574	202530233	1
chr1	202360654	202361338	0.1122
chr1	202414172	202530883	0.8571
chr1	202427208	202427752	0.3186
chr1	203063995	203065515	0.0104
chr1	203165467	203166858	0.0199
chr1	203684252	203687130	0.185
chr1	203786422	203787563	0.0096
chr1	203886895	203890289	0.1016
chr1	203894270	203895936	0.0964
chr1	204315355	204317016	0.0051
chr1	204381095	204386792	0.0615
chr1	204380646	204384657	0.0916
chr1	204440220	204440370	0.0206
chr1	205105936	205108236	0.0164
chr1	205251509	205252489	0.0164
chr1	205439834	205440024	0.0192
chr1	205616161	205617217	0.0609
chr1	205853559	205853715	0.007
chr1	206088816	206134400	1
chr1	206199886	206205945	0.0487
chr1	206286074	206292194	0.0109
chr1	206313488	206332140	0.0062
chr1	206553301	206603410	0.3333
chr1	206792772	206793749	0.0078
chr1	206814657	206815804	0.1012
chr1	206857501	206859400	0.0488
chr1	206954973	206955610	0.0309
chr1	207040555	207045251	0.0055
chr1	207292325	207293197	0.6174
chr1	207292355	207293780	0.0081
chr1	207292502	207293208	0.0195
chr1	207376008	207376589	0.0053
chr1	207541452	207546316	0.5324
chr1	207541995	207545574	0.0052
chr1	207542630	207545544	0.1268
chr1	207692132	207755193	0.1776
chr1	207675755	207882220	0.0151
chr1	207695733	207755193	0.1813
chr1	207840253	207847875	0.0645
chr1	208019683	208020441	0.0928
chr1	209935095	209936241	0.0068
chr1	210075927	210093838	0.0226
chr1	210077610	210086193	0.488
chr1	210077993	210086136	0.1143
chr1	210081613	210083984	0.7813
chr1	210284577	210289468	0.0449
chr1	210295126	210295816	0.0254
chr1	210295307	210295700	0.7041
chr1	210598729	210620211	0.0053
chr1	210638608	210640022	0.0206
chr1	210706455	210706923	0.102
chr1	210706591	210706699	0.1638
chr1	210721874	210725008	0.1559
chr1	210722199	210725138	0.8537
chr1	210722403	210727515	0.0105
chr1	211285051	211285457	0.0521
chr1	211369240	211370480	0.0526
chr1	211655430	211656792	0.0172
chr1	211751180	211753141	0.0084
chr1	211964999	211965855	0.0156
chr1	212458317	212460102	0.0052
chr1	212471134	212472647	0.8756
chr1	212699977	212703898	0.5361
chr1	212999701	213018125	0.0236
chr1	212997385	213010436	0.0238
chr1	213003428	213011812	0.0098
chr1	213039190	213039407	0.107
chr1	213083776	213086646	0.6483
chr1	213312442	213320229	0.0097
chr1	214770093	214770520	0.1783
chr1	214853028	214856880	0.0055
chr1	215492236	215496397	0.0063
chr1	215492233	215501700	0.0562
chr1	215855883	215863241	0.0053
chr1	216185303	216185596	0.0173
